t_start,t_end,window_size,N,logM,logMmax,I,rules,method,combo_dir,seed_base,run_timestamp,window_size_seconds
1619787661,1620392461,604800,501,2597.7334783974543,2597.7334783974543,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1620392461,1620997261,604800,500,2595.9634374521806,2595.9634374521806,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1620997261,1621602061,604800,554,2921.2500903171226,2921.2500903171226,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1621602061,1622206861,604800,544,2867.2888355768446,2867.2888355768446,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1622206861,1622811661,604800,477,2444.2426212076607,2444.2426212076607,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1622811661,1623416461,604800,513,2677.0515094992,2677.0515094992,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1623416461,1624021261,604800,568,3016.927549192421,3016.927549192421,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1624021261,1624626061,604800,532,2791.8236321935374,2791.8236321935374,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1624626061,1625230861,604800,493,2547.0759695395814,2547.0759695395814,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1625230861,1625835661,604800,460,2350.4859744883843,2350.4859744883843,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1625835661,1626440461,604800,538,2833.276224994552,2833.276224994552,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1626440461,1627045261,604800,511,2656.047747667925,2656.047747667925,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1627045261,1627650061,604800,544,2861.2204099886003,2861.2204099886003,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1627650061,1628254861,604800,501,2602.990973769482,2602.990973769482,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1628254861,1628859661,604800,469,2395.536863718917,2395.536863718917,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1628859661,1629464461,604800,498,2581.1690996438756,2581.1690996438756,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1629464461,1630069261,604800,471,2409.348531904413,2409.348531904413,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1630069261,1630674061,604800,507,2633.688556696352,2633.688556696352,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1630674061,1631278861,604800,441,2236.44893793791,2236.44893793791,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1631278861,1631883661,604800,459,2341.464376241004,2341.464376241004,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1631883661,1632488461,604800,465,2380.3636562181455,2380.3636562181455,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1632488461,1633093261,604800,479,2465.3071638123906,2465.3071638123906,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1633093261,1633698061,604800,501,2600.506067119694,2600.506067119694,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1633698061,1634302861,604800,503,2604.50970820711,2604.50970820711,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1634302861,1634907661,604800,487,2512.2705778489503,2512.2705778489503,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1634907661,1635512461,604800,473,2419.8728468092627,2419.8728468092627,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1635512461,1636117261,604800,410,2046.283247122064,2046.283247122064,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1636117261,1636722061,604800,473,2422.6454355315027,2422.6454355315027,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1636722061,1637326861,604800,469,2404.377878029401,2404.377878029401,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1637326861,1637931661,604800,454,2305.701270891099,2305.701270891099,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1637931661,1638536461,604800,481,2474.766445428502,2474.766445428502,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1638536461,1639141261,604800,564,2977.6534605349043,2977.6534605349043,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1639141261,1639746061,604800,474,2437.935339236133,2437.935339236133,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1639746061,1640350861,604800,453,2303.048909595857,2303.048909595857,1.0,Full Shuffle,Full Shuffle,out\Full_Shuffle,42,2026-02-20T01:37:43.456070Z,604800
1451653261,1452258061,604800,1101,6553.8516899338665,6553.8516899338665,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1452258061,1452862861,604800,1077,6377.978710562234,6377.978710562234,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1452862861,1453467661,604800,994,5805.59295541802,5805.59295541802,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1453467661,1454072461,604800,946,5485.1669597873515,5485.1669597873515,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1454072461,1454677261,604800,1040,6134.99860832446,6134.99860832446,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1454677261,1455282061,604800,958,5566.782815080834,5566.782815080834,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1455282061,1455886861,604800,932,5389.044537124854,5389.044537124854,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1455886861,1456491661,604800,1052,6205.790473252456,6205.790473252456,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1456491661,1457096461,604800,1025,6009.93108803418,6009.93108803418,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1457096461,1457701261,604800,1072,6357.228960869745,6357.228960869745,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1457701261,1458306061,604800,1053,6221.473103039417,6221.473103039417,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1458306061,1458910861,604800,977,5703.650245200965,5703.650245200965,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1458910861,1459515661,604800,954,5549.033755185716,5549.033755185716,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1459515661,1460120461,604800,922,5331.522329947783,5331.522329947783,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1460120461,1460725261,604800,949,5503.127332495959,5503.127332495959,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1460725261,1461330061,604800,961,5596.68220926888,5596.68220926888,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1461330061,1461934861,604800,1003,5884.624816770341,5884.624816770341,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1461934861,1462539661,604800,881,5051.438050397155,5051.438050397155,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1462539661,1463144461,604800,939,5443.17415410519,5443.17415410519,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1463144461,1463749261,604800,881,5049.240825819818,5049.240825819818,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1463749261,1464354061,604800,903,5190.3910870981,5190.3910870981,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1464354061,1464958861,604800,892,5125.005663006941,5125.005663006941,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1464958861,1465563661,604800,845,4808.738022775311,4808.738022775311,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1465563661,1466168461,604800,861,4918.178150958921,4918.178150958921,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1466168461,1466773261,604800,865,4933.661764678199,4933.661764678199,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1466773261,1467378061,604800,833,4732.678693739833,4732.678693739833,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1467378061,1467982861,604800,745,4154.599896958677,4154.599896958677,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1467982861,1468587661,604800,837,4764.560624850193,4764.560624850193,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1468587661,1469192461,604800,884,5059.768956575573,5059.768956575573,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1469192461,1469797261,604800,813,4596.158572493447,4596.158572493447,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1469797261,1470402061,604800,822,4646.46287905293,4646.46287905293,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1470402061,1471006861,604800,838,4758.932776736252,4758.932776736252,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1471006861,1471611661,604800,839,4777.73617158469,4777.73617158469,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1471611661,1472216461,604800,860,4917.711625594051,4917.711625594051,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1472216461,1472821261,604800,841,4773.757702586846,4773.757702586846,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1472821261,1473426061,604800,791,4448.048329962239,4448.048329962239,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1473426061,1474030861,604800,816,4617.654429688774,4617.654429688774,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1474030861,1474635661,604800,869,4978.863833133682,4978.863833133682,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1474635661,1475240461,604800,848,4823.012480912773,4823.012480912773,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1475240461,1475845261,604800,748,4171.9631840722,4171.9631840722,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1475845261,1476450061,604800,761,4259.496649527935,4259.496649527935,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1476450061,1477054861,604800,791,4451.2263837925875,4451.2263837925875,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1477054861,1477659661,604800,773,4333.263547346096,4333.263547346096,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1477659661,1478264461,604800,697,3836.2198872155873,3836.2198872155873,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1478264461,1478869261,604800,774,4341.994560761367,4341.994560761367,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1478869261,1479474061,604800,726,4030.851027287883,4030.851027287883,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1479474061,1480078861,604800,651,3545.309334832004,3545.309334832004,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1480078861,1480683661,604800,753,4203.2784439965335,4203.2784439965335,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1480683661,1481288461,604800,798,4493.867989361801,4493.867989361801,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1481288461,1481893261,604800,778,4364.742542174541,4364.742542174541,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1481893261,1482498061,604800,831,4711.892890743138,4711.892890743138,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1482498061,1483102861,604800,682,3744.525914978599,3744.525914978599,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1483102861,1483707661,604800,679,3351.6715360466305,3717.9059753751803,0.9014944321469581,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1483707661,1484312461,604800,634,3428.7415782227886,3428.7415782227886,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1484312461,1484917261,604800,686,3773.7009350164726,3773.7009350164726,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1484917261,1485522061,604800,681,3728.87218893782,3728.87218893782,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1485522061,1486126861,604800,742,4132.972016191518,4132.972016191518,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1486126861,1486731661,604800,711,3920.5697747115582,3920.5697747115582,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1486731661,1487336461,604800,737,4103.809975402217,4103.809975402217,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1487336461,1487941261,604800,808,4557.291961417212,4557.291961417212,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1487941261,1488546061,604800,703,3874.3142402541735,3874.3142402541735,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1488546061,1489150861,604800,727,4032.9933886096055,4032.9933886096055,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1489150861,1489755661,604800,759,4244.842403375674,4244.842403375674,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1489755661,1490360461,604800,772,4324.53382675583,4324.53382675583,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1490360461,1490965261,604800,743,4135.99919329778,4135.99919329778,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1490965261,1491570061,604800,681,3731.64477766006,3731.64477766006,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1491570061,1492174861,604800,702,3868.452030542923,3868.452030542923,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1492174861,1492779661,604800,695,3824.108581397504,3824.108581397504,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1492779661,1493384461,604800,683,3746.3702786110457,3746.3702786110457,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1493384461,1493989261,604800,679,3718.3114404832886,3718.3114404832886,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1493989261,1494594061,604800,676,3697.367706433758,3697.367706433758,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1494594061,1495198861,604800,670,3662.0462157240413,3662.0462157240413,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1495198861,1495803661,604800,704,3875.0381590934003,3875.0381590934003,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1495803661,1496408461,604800,610,3275.314044407484,3275.314044407484,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1496408461,1497013261,604800,659,3591.647294939077,3591.647294939077,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1497013261,1497618061,604800,709,3915.9911695497517,3915.9911695497517,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1497618061,1498222861,604800,686,3768.7311217168963,3768.7311217168963,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1498222861,1498827661,604800,651,3536.46832052152,3536.46832052152,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1498827661,1499432461,604800,608,3265.0914568680505,3265.0914568680505,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1499432461,1500037261,604800,718,3977.4961809771908,3977.4961809771908,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1500037261,1500642061,604800,690,3781.006234104458,3781.006234104458,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1500642061,1501246861,604800,701,3860.7473688490895,3860.7473688490895,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1501246861,1501851661,604800,672,3674.372096020976,3674.372096020976,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1501851661,1502456461,604800,632,3415.5513767737557,3415.5513767737557,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1502456461,1503061261,604800,692,3802.519509086219,3802.519509086219,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1503061261,1503666061,604800,661,3599.5456922787157,3599.5456922787157,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1503666061,1504270861,604800,642,3482.2062595845086,3482.2062595845086,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1504270861,1504875661,604800,627,3389.155649791445,3389.155649791445,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1504875661,1505480461,604800,635,3445.017046785177,3445.017046785177,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1505480461,1506085261,604800,683,3746.775743719154,3746.775743719154,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1506085261,1506690061,604800,731,4056.1847675533554,4056.1847675533554,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1506690061,1507294861,604800,662,3610.435406989325,3610.435406989325,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1507294861,1507899661,604800,694,3821.148188490395,3821.148188490395,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1507899661,1508504461,604800,614,3309.4197827156263,3309.4197827156263,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1508504461,1509109261,604800,690,3790.8280776679535,3790.8280776679535,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1509109261,1509714061,604800,683,3745.101767285582,3745.101767285582,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1509714061,1510318861,604800,664,3620.827774443543,3620.827774443543,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1510318861,1510923661,604800,686,3760.1256734777253,3760.1256734777253,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1510923661,1511528461,604800,594,3181.3326593000643,3181.3326593000643,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1511528461,1512133261,604800,643,3496.7024884030134,3496.7024884030134,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1512133261,1512738061,604800,635,3431.324002210774,3431.324002210774,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1512738061,1513342861,604800,612,3298.255399285115,3298.255399285115,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1513342861,1513947661,604800,646,3506.5760754586518,3506.5760754586518,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1513947661,1514552461,604800,526,2750.6085454738454,2750.6085454738454,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1514552461,1515157261,604800,514,2352.6461130052217,2682.195120475987,0.877134588399265,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1515157261,1515762061,604800,664,3630.2441528989307,3630.2441528989307,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1515762061,1516366861,604800,561,2967.5999996315154,2967.5999996315154,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1516366861,1516971661,604800,661,3600.4744055305882,3600.4744055305882,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1516971661,1517576461,604800,606,3258.798759892516,3258.798759892516,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1517576461,1518181261,604800,653,3560.062715992435,3560.062715992435,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1518181261,1518786061,604800,659,3596.0938600948884,3596.0938600948884,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1518786061,1519390861,604800,648,3515.768894474254,3515.768894474254,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1519390861,1519995661,604800,627,3384.5913015999768,3384.5913015999768,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1519995661,1520600461,604800,599,3207.22380524989,3207.22380524989,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1520600461,1521205261,604800,571,3034.578160835912,3034.578160835912,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1521205261,1521810061,604800,619,3329.707368116976,3329.707368116976,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1521810061,1522414861,604800,609,3270.810127955201,3270.810127955201,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1522414861,1523019661,604800,537,2827.6815136149503,2827.6815136149503,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1523019661,1523624461,604800,602,3227.518199573618,3227.518199573618,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1523624461,1524229261,604800,621,3356.196924730215,3356.196924730215,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1524229261,1524834061,604800,646,3512.8144000836915,3512.8144000836915,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
1524834061,1525438861,604800,590,3152.329527026614,3152.329527026614,1.0,Shuffle by Year,Shuffle by Year,out\Shuffle_by_Year,42,2026-02-20T01:39:01.784727Z,604800
