time,num_nodes,total_weight,num_edges,strength_mean,strength_max,strength_min,degree_mean,degree_max,mean_edge_weight,weighted_density,unweighted_density,connected_components,largest_component,eig_centrality_mean,eig_centrality_max,method,shuffle_file,converted_file,combo_dir,seed_base,run_timestamp,window_size_seconds
1451653261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.18683079471080177,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1452258061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.06249999999999999,0.13082811958658308,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1452862861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.2180558015615807,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1453467661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.20080483046556594,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1454072461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.15920225090367685,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1454677261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.1637224979988585,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1455282061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.06249999999999999,0.11324094222633203,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1455886861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.332181632432012,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1456491661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.1356340908575133,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1457096461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.16874989148920916,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1457701261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.16640328446453223,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1458306061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.23603146927597426,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1458910861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.18040046399033585,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1459515661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.12547135695458939,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1460120461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.16283686120859614,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1460725261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.14909129644289537,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1461330061,16,8726158.0,16,545384.9,604800.0,129479.0,1.0,1.0,545384.9,36358.992,0.06666666666666667,8,2,0.0625,0.176022736825526,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1461934861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.12837117513648977,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1462539661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.1304547731996471,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1463144461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13924040836585097,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1463749261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.1400133597844591,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1464354061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.11045080242039845,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1464958861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857147,0.25435580285067455,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1465563661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.13898743981941702,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1466168461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.19117674739886284,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1466773261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.24615597255315633,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1467378061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.20394118880237688,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1467982861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13287643872080604,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1468587661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.221169317688771,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1469192461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.19012315206801939,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1469797261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.21754339865118755,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1470402061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.23533123450491658,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1471006861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13256510565250726,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1471611661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13893922689934116,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1472216461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.16576920234022935,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1472821261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13684303907797948,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1473426061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.16948388893773017,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1474030861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857141,0.16732281079113928,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1474635661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.14609411102710645,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1475240461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.14034290328080584,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1475845261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.16979494000670417,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1476450061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13818900287180877,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1477054861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13495186896185582,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1477659661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857141,0.14402199088893797,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1478264461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.13976515806288045,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1478869261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.2963528934417431,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1479474061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.1264807121652854,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1480078861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.13011603759741955,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1480683661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857147,0.16767311144838934,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1481288461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.41039152605652696,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1481893261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857141,0.1586336082550558,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1482498061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.18981774872273824,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1483102861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.11753543879105006,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1483707661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.14387332809944356,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1484312461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.14318966052013452,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1484917261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.35331032892278397,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1485522061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.14556805471058346,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1486126861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857144,0.1689760490492119,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1486731661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.12919504260060202,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1487336461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.19419323289779744,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1487941261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.1669677817792715,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1488546061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.206743772822839,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1489150861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.13504109937493808,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1489755661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.17209725093692746,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1490360461,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.22229699713824236,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1490965261,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.2202348990803836,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1491570061,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.17006658980028536,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1492174861,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857141,0.20496331283074962,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1492779661,14,8467200.0,14,604800.0,604800.0,604800.0,1.0,1.0,604800.0,46523.08,0.07692307692307693,7,2,0.07142857142857142,0.18293128262218286,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1493384461,16,9296522.0,16,581032.6,604800.0,414661.0,1.0,1.0,581032.6,38735.508,0.06666666666666667,8,2,0.0625,0.14122788381207005,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1493989261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.12261161440408568,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1494594061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.06250000000000001,0.20112596924272014,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1495198861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.10068747500256364,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1495803661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.10834201710152042,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1496408461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.15930246605108722,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1497013261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.134680418252998,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1497618061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.06249999999999999,0.13824640486237982,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1498222861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.14622077175842269,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1498827661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.06249999999999999,0.1716088800982338,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1499432461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.062499999999999986,0.2147314436771423,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1500037261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.11327483705947704,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1500642061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.14049067770908646,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1501246861,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.13703815542588024,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1501851661,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.13290938135328484,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1502456461,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.1694450390228057,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1503061261,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.1348499476340086,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
1503666061,16,9676800.0,16,604800.0,604800.0,604800.0,1.0,1.0,604800.0,40320.0,0.06666666666666667,8,2,0.0625,0.16802330954554126,Unshuffled,patient_paths_filtered_2016_2022.txt,patient_paths_filtered_2016_2022.graph.txt,out\Unshuffled,42,2026-02-20T01:37:37.182517Z,604800
